Contig	Length	SNPs	pi_A	pi_B	pi_C	pi_A_B	pi_A_C	pi_B_C	Fst	Fst_A_B	Fst_A_C	Fst_B_C
Cluster_representative_46009	1314	12	0	0.00021890284855967	0.00227074616933131	0.000112145805215134	0.00212967510519967	0.00219657686775164	0.43906582007179	0.0240256952110748	0.46687967479471	0.433288892721674
Cluster_representative_49575	1536	19	0	0.00044460631850768	0.00415379465283003	0.000230207169199771	0.00468354709512944	0.00470790024706717	0.522077937230948	0.0343343344753612	0.556554618918032	0.511629311368446
Cluster_representative_49577	627	9	0	0.000436204100997132	0.00354690232115665	0.00022830089371992	0.00631232494312146	0.00634594287723944	0.690910240691027	0.0446728133875217	0.719049450628987	0.68616906114616
Cluster_representative_42729	1215	11	0	0.00044537021566477	0.0022741895871238	0.000231435139738727	0.00249400282076474	0.00256411337680564	0.485861913541412	0.0378077067994941	0.54406836107217	0.469688074757329
Cluster_representative_18196	261	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_4774	1068	11	0.000101550384540863	0.000410719533044513	0.00131302018274348	0.00026734024458036	0.00112176040286494	0.00126313639643698	0.311792245516245	0.0419139505361815	0.369486316475615	0.317674749674591
Cluster_representative_31326	1224	12	0	0.000360400679420569	0.00181388651595906	0.000187511845924883	0.00298323477777418	0.00301143177107211	0.648297564945939	0.0389922363493083	0.695986630104853	0.638994445056686
Cluster_representative_4772	1134	16	9.08362646412847e-05	0.000694196196059798	0.00206945221341454	0.000406138574171517	0.00422630497218712	0.00437901747443977	0.683238415221739	0.0335411228760142	0.744423498508453	0.684444235995209
NODE_910212_length_387_cov_109.331_1_len_387_K	387	12	7.42929013921986e-05	0.00280232973013727	0.00522148002827075	0.00152534862312624	0.00756369309856108	0.00845092561572864	0.538305716081609	0.0570605998143043	0.649921482756193	0.525270359528764
Cluster_representative_49970	429	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_43232	243	4	0	0	0.0040821408406067	0	0.00360827816544403	0.00360827816544403	0.434336731616094	NA	0.434336731616095	0.434336731616095
Cluster_representative_24391	2451	42	3.08704529140919e-05	0.000429842996840657	0.00517074250603181	0.000238448081001119	0.00617650231239934	0.00614859539155657	0.551762213297349	0.0339334084374817	0.578919208974984	0.544563827491125
Cluster_representative_43898	663	10	0	9.95209723862475e-05	0.00677136682862657	5.14191690662279e-05	0.00648956229259364	0.00654098146165986	0.474781587343833	0.032258064516129	0.478287862622526	0.474781587343833
Cluster_representative_27092	1209	5	0	0.000238712789090355	0.000413172763403178	0.000124063010687024	0.000390120205788409	0.000514183216475433	0.366096041638613	0.0379373039214722	0.470454545454545	0.366096041638613
Cluster_representative_50391	1131	20	9.99395216221229e-05	0.00112128201817554	0.00423612673384384	0.000647836819904524	0.00674205089732675	0.00670218414492997	0.612736272776533	0.0574620781992253	0.678431213179862	0.600323667914128
Cluster_representative_25972	1116	12	0	0.000195920066703918	0.00371991319232256	0.000101320938033697	0.00373723131893841	0.00374689412017238	0.483770227309869	0.03317088004673	0.502316972798565	0.477456109855817
Cluster_representative_45830	369	7	0	0.000276482995188751	0.00467132047931124	0.000140630934129328	0.00559833831062377	0.00573896924475309	0.568929256850124	0.0169908317095795	0.582794016713259	0.568929256850124
Cluster_representative_24400	999	9	0	0.000599550682115828	0.000973353373451764	0.0011525956913263	0.00111991878407156	0.00105669458813868	0.527544222802057	0.739912839069388	0.565435731905014	0.255743299330136
Cluster_representative_24402	2235	5	0	5.93326201225919e-05	0	3.06864759671525e-05	0	3.06864759671525e-05	0.0332448048758879	0.0332448048758879	NA	0.0332448048758879
Cluster_representative_4561	372	2	0	0.000252177574342336	0.00247315146810744	0.000132008448540707	0.00207369166687022	0.00207957739387522	0.364025075028625	0.0448430493273544	0.403683896786807	0.344739693151977
Cluster_representative_50242	897	12	0	0.00060598477433365	0.00286548646229414	0.000316412492932553	0.00533252744870875	0.00532140034097724	0.683558472463429	0.042413324585728	0.731320045714157	0.673819764142169
NODE_1021813_length_381_cov_1.74016_1_len_192_Q	192	5	0.000776958360799824	0.000782612716100774	0.00425260787102892	0.000772300648443941	0.0172008899143045	0.0172299070325386	0.834895809035065	-0.00969167903903556	0.853799243618027	0.85388137679383
Cluster_representative_18323	240	3	0	0	0.00198275124122582	0	0.00160075329566855	0.00160075329566855	0.380681818181818	NA	0.380681818181818	0.380681818181818
Cluster_representative_51519	687	12	0	0.000812819644755265	0.00446950784768819	0.00042255858404085	0.00549933854926401	0.00562718094177622	0.542619120062848	0.0382166219623087	0.593632233435932	0.530641759426338
Cluster_representative_8266	945	10	0	0.000512877278621272	0.000732333384115902	0.000264777840007848	0.0012897789501288	0.00148250665631653	0.58999517636308	0.0314950854533929	0.716101203216735	0.580032016236927
Cluster_representative_21895	414	4	0	0	0.00443470670285764	0	0.0034833242712526	0.0034833242712526	0.36343757320318	NA	0.36343757320318	0.36343757320318
Cluster_representative_18456	1614	15	0	0.000519287569847369	0.0023856542798763	0.00027542165660597	0.00271116298875943	0.00271527763899387	0.490527532085053	0.0572862420360002	0.560031195142582	0.465074619256967
Cluster_representative_16935	468	5	0	0.000183110033524354	0.00236197509314194	9.57451777123908e-05	0.00655792976459639	0.00657378161521102	0.807590740094367	0.0437636761487965	0.819914578386209	0.806421533628586
NODE_927775_length_380_cov_0.940711_1_len_78_L	78	1	0	0	0.000120380402070543	0	6.01902010352715e-05	6.01902010352715e-05	2.22044604925031e-16	NA	2.22044604925031e-16	0
Cluster_representative_30954	729	4	1.37174211248285e-05	0.000346209546404514	0.000976552877747262	0.000187515689782662	0.00292984515489599	0.0028357114348142	0.775497460381842	0.0402750619254518	0.831002963208265	0.766767096272184
Cluster_representative_5594	342	2	0	0	0.000834652622963178	0	0.00242318503440923	0.00242318503440923	0.827777777777778	NA	0.827777777777778	0.827777777777778
Cluster_representative_24977	1197	13	0	0.000718956686740753	0.003736150706846	0.000389699812531786	0.00564799226290453	0.00556147877342088	0.615911563710979	0.07755063818242	0.669249661389882	0.599467374138119
Cluster_representative_30130	369	2	0	0.000223758190661851	0.00252468708677696	0.000116829497779196	0.00198041909612667	0.0020129606457364	0.331312564107315	0.0423728813559321	0.36258767355991	0.317312714667268
Cluster_representative_31954	819	5	6.08007349512196e-05	0.00026815870898619	0.00202034969016389	0.000169591166703376	0.00261637716585619	0.0025639045423778	0.560866362805154	0.0301398052388637	0.602283942033628	0.55370639559231
Cluster_representative_10682	3735	26	0	0.000247934084142525	0.00134270151439672	0.000128705161484488	0.00100048417379689	0.00108001301866921	0.279995517072124	0.0368137482489114	0.328974135942055	0.263603507067342
Cluster_representative_30224	537	6	0	0.000174738434196013	0.00291696598512062	9.18211517272042e-05	0.00385100703768249	0.00377959058633911	0.599645589148091	0.0484848484848485	0.621272311816388	0.591000089997679
Cluster_representative_26959	327	2	0	0	0.0015353662646134	0	0.00156461133632032	0.00156461133632032	0.509345794392523	NA	0.509345794392523	0.509345794392523
Cluster_representative_4344	357	1	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_1531848	441	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_2813	585	8	0	0.000289349933431167	0.0049223238761882	0.000148950207161665	0.0043503173324474	0.00440144958357819	0.414465852864548	0.0287024806984111	0.434256917366186	0.407959388077042
Cluster_representative_39359	780	16	0	0.00101827898226166	0.00488811598797141	0.000537219850464833	0.00684747776480731	0.00688268775323629	0.586021207272504	0.0522697724399223	0.643071788192293	0.570923803171527
Cluster_representative_2810	390	6	0.000146520146520147	0.000726720477828189	0.00153945491543941	0.000453127463254046	0.00924605828953655	0.00892626415961584	0.870462429034767	0.0364293767615292	0.908827361392069	0.87306137524362
Cluster_representative_5358	1296	19	0	0.000576614914115755	0.00250569197353343	0.000299230487177929	0.00496643014785516	0.00497393125010652	0.698981470919516	0.0365037340381592	0.747737117110612	0.690153850881717
NODE_559296_length_576_cov_0.770601_1_len_75_D	75	1	0	0	0	0	0.0133333333333333	0.0133333333333333	1	NA	1	1
Cluster_representative_374655	189	3	0	0	0.00487640854859329	0	0.00374462531986646	0.00374462531986646	0.348878975591716	NA	0.348878975591716	0.348878975591716
Cluster_representative_14946	1698	19	0	0.0002538939727444	0.00357364552782182	0.000130596641860337	0.00269319291075253	0.00276037704153899	0.314572830872436	0.0279460132829407	0.336541115648624	0.306699874153377
Cluster_representative_21075	2868	40	5.80045812721573e-05	0.0015073451233519	0.00390434167344866	0.00696438914259856	0.00555251647677841	0.00741653620845282	0.725602260496916	0.887617587661106	0.643193651807064	0.635160764762888
Cluster_representative_25023	1215	12	0	0.000499371222153502	0.00292921492047135	0.000263167058119765	0.00446721925803494	0.00437807738980629	0.623582389598695	0.0512277149706152	0.672143368024444	0.608437010432043
Cluster_representative_30048	1527	21	5.13554029443396e-05	0.000502892346412161	0.0031983853324923	0.000285873863663336	0.0048644578424482	0.00484394185403501	0.624521676411489	0.0306078662559728	0.665970922074935	0.617947759238553
Cluster_representative_21270	396	8	0	0.000531189128252549	0.0067761632253205	0.000275492596144745	0.00849363752260791	0.00839711306216965	0.574318487944173	0.0359284864892354	0.601103578573723	0.564889010099563
Cluster_representative_9330	303	1	0	0	0.00148644332611116	0	0.00111785372085596	0.00111785372085596	0.335135135135135	NA	0.335135135135135	0.335135135135135
Cluster_representative_13644	1158	26	0	0.00107351940500779	0.00536934852069951	0.000579957280336439	0.00983743485468089	0.0100350127284386	0.684982378907465	0.0744840685636137	0.72709610787691	0.678980580291215
Cluster_representative_14000	816	10	0	0.000513835329145724	0.00446458031007702	0.000265688720900743	0.00476271861623032	0.00476409467544399	0.491609434153835	0.0330125279618376	0.531299172822987	0.477506643089668
Cluster_representative_21385	318	1	0	0.000656144780458018	0.000855242246222871	0.00277370293557253	0.00263699692585385	0.000758839332708327	0.755024325298437	0.881720430107527	0.837837837837838	0.00414556709475655
Cluster_representative_10844	162	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_691683_length_446_cov_1.48276_1_len_84_A	84	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_52007	354	6	0	0	0.00508958069401045	0	0.00423494576795311	0.00423494576795311	0.399097299837394	NA	0.399097299837394	0.399097299837394
Cluster_representative_13086	1437	24	3.38491992804654e-05	0.0012567661235029	0.0044074379022676	0.0051414238975073	0.00552644362139677	0.00659920846426727	0.670004740200116	0.874488531921178	0.59817855696992	0.57084216565968
NODE_460182_length_715_cov_139.736_3_len_72_C	72	1	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_41494	696	10	0	0.000106058818896899	0.0050942296316262	5.51310092800115e-05	0.00635025003549497	0.00640538104477499	0.5940687670123	0.0381201044386423	0.598895350328585	0.5940687670123
Cluster_representative_40141	315	5	0	0.000161751340220587	0.00415075510499835	8.29468762960449e-05	0.0088093312931666	0.00889227816946265	0.757513970940051	0.0249702734839476	0.764411453783212	0.757513970940051
Cluster_representative_29664	669	12	0	0.000328200229517072	0.00491110475643586	0.000168080629535195	0.00647749876127233	0.00654776225343004	0.602882641317691	0.02368217436873	0.620910405587541	0.599916369656799
Cluster_representative_13885	489	5	0	0	0.000928227425800908	0	0.000552147239263804	0.000552147239263804	0.159438497746956	NA	0.159438497746956	0.159438497746956
NODE_716241_length_480_cov_0.696884_1_len_132_J	132	5	0	0.00026551094044207	0	0.000132755470221035	0	0.000132755470221035	0	0	NA	0
Cluster_representative_37243	258	7	0	0	0.00194876533702962	0	0.00187381282406694	0.00187381282406694	0.48	NA	0.48	0.48
Cluster_representative_33830	1371	22	0	0.000649210787550633	0.00434240339158573	0.000338679572349131	0.00812419607264966	0.00804853387904002	0.697686973854708	0.0415560303096941	0.732748732751259	0.689905375677456
Cluster_representative_1540	1101	8	0	0.000264237295881441	0.00148661781412483	0.00013797457690671	0.00190081142427457	0.00191761386971321	0.557462550010036	0.0424420867762411	0.608951788920307	0.543480797239926
Cluster_representative_38312	1290	21	0	0.000868342612349491	0.00222239093945801	0.000462927516137139	0.00663703157961553	0.00653858820937206	0.77338249575553	0.0621181696053573	0.83257643776446	0.763654365985503
Cluster_representative_19671	225	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_12138	201	6	0.00391569357714243	0.00653013584203317	0.0025083280935644	0.00569080961488574	0.00496858129248545	0.00717092629046551	0.273475767760783	0.0822193917846142	0.353535617861117	0.369784071855881
Cluster_representative_39777	7311	82	2.56744598048177e-05	0.00231377483534823	0.00369256442592225	0.00537116634010345	0.00308331254693277	0.00581805143744253	0.577369002977012	0.782221481609524	0.397038277967327	0.483818652528903
Cluster_representative_48500	1284	17	0	0.00048027720403988	0.00381317826729549	0.000249942182382076	0.00445340440138044	0.00452896084141108	0.534953151621829	0.039223392661067	0.571880529633296	0.525999934457628
Cluster_representative_16149	1215	12	0	0.000285462001937239	0.00241817587500113	0.000151161917171366	0.00223020432144013	0.00229316374977515	0.421623589183243	0.0557740756435955	0.457857772995522	0.410500476208151
Cluster_representative_16144	759	8	0	4.63652332144098e-05	0.00255039719620732	2.35896037994988e-05	0.00219067408886363	0.00221426369266312	0.413628458519642	0.0172528201725282	0.417896708330016	0.413628458519642
Cluster_representative_48508	486	14	0	0.00103188817989407	0.0071614825956434	0.000548869366409322	0.0070464875944657	0.00718384656335781	0.445614862661365	0.0599874550800398	0.491840260865001	0.429736513490637
NODE_252448_length_730_cov_1.39469_1_len_78_A	78	3	0.000732182342690624	0.000190155927860846	0	0.000464386754773513	0.000373412994772218	9.5419152796202e-05	0.0116592492534795	0.00692874950610323	0.0196078431372549	0.0035756853396901
Cluster_representative_28928	639	24	1.98094332521147e-05	0.00116857382360598	0.00826051744568322	0.00062031843129147	0.00716509884868159	0.00756996170645615	0.384652068119447	0.0421183726687361	0.422176368127919	0.377203502809831
NODE_577104_length_398_cov_1.82657_1_len_75_B	75	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_49583	624	7	6.70921327320763e-05	0.000654689658060137	0.00231722590489454	0.00305360528976224	0.0039291785546057	0.00196465684166562	0.660348941968348	0.881814818501246	0.696588230276305	0.243655304089871
Cluster_representative_36266	1605	9	0	0.00026530861534626	0.00113809824472753	0.000138432396521941	0.00369032153302447	0.0036206401785636	0.811607918750609	0.0417394265647565	0.845799582157983	0.806193547154614
