Contig	Length	SNPs	pi_A	pi_B	pi_C	pi_D	pi_E	pi_F	pi_A_B	pi_A_C	pi_A_D	pi_A_E	pi_A_F	pi_B_C	pi_B_D	pi_B_E	pi_B_F	pi_C_D	pi_C_E	pi_C_F	pi_D_E	pi_D_F	pi_E_F	Fst	Fst_A_B	Fst_A_C	Fst_A_D	Fst_A_E	Fst_A_F	Fst_B_C	Fst_B_D	Fst_B_E	Fst_B_F	Fst_C_D	Fst_C_E	Fst_C_F	Fst_D_E	Fst_D_F	Fst_E_F
Cluster_representative_4951	351	3	0	0.000204916405711274	0.00344064694633815	0	0.0022612290266296	0.000135822721273707	0.000106275572559647	0.00510697524273649	0	0.00155115562713456	6.94878743659232e-05	0.00502585365184776	0.000106275572559647	0.00159662930962402	0.000170579272654368	0.00510697524273649	0.00452977935066209	0.00505393420254001	0.00155115562713456	6.94878743659232e-05	0.00158088841953152	0.522329756791383	0.0359195402298851	0.663142390279678	NA	0.271114713741922	0.0226876090750436	0.637318990505312	0.0359195402298851	0.227702567691931	0.00122939416152112	0.663142390279678	0.370623210142196	0.64616974377957	0.271114713741922	0.0226876090750436	0.241865612307522
Cluster_representative_21564	567	5	0	0.00076644609386975	0.00395066666012054	0.00158656048659765	0.00342039517732343	0.000229298427046228	0.00308650227547227	0.00463901688531327	0.00232720745541258	0.00249838900170886	0.000118521231584698	0.00396791510534578	0.00134199205993758	0.0033665953483444	0.00299733234387899	0.00417735898798231	0.004243224968256	0.00461285777607259	0.00317585575357737	0.00228938347383683	0.0025315276834343	0.451589182972075	0.875839052515768	0.574191390353848	0.659127835185546	0.315479860225142	0.0326694045430723	0.405593034534037	0.123315759194266	0.378178717966186	0.833894876063804	0.337233505350147	0.131431647792936	0.546922397125627	0.211715510334324	0.603417484577052	0.279151946816075
Cluster_representative_19005	582	9	0.000212416304629719	0.00249449035850665	0.00376541947758953	0.0040627615413957	0.00374529645351785	0.000143080224731896	0.0108271115757727	0.00717639889665136	0.0100218058943476	0.00765253093003115	0.00677305834522795	0.00737849738243335	0.00401048483366369	0.00675686512076	0.0082022879477835	0.00576068401070735	0.00388348949289386	0.00293147473172699	0.00521230857079052	0.00529908607751011	0.00276659084580301	0.619042345798061	0.874994053391235	0.722852935051075	0.786706213875252	0.741411515070383	0.973756572641067	0.575800497605399	0.182486386077152	0.538263181186407	0.839217386659091	0.320551083479407	0.0329939163153722	0.333356064778553	0.250998104882983	0.603154043488967	0.297262064582387
Cluster_representative_49626	999	17	0	0.000735738346612654	0.00569069347126315	0	0.002717896561164	0.000134795434595415	0.000385348699016658	0.00803561314260286	0	0.00172470107601351	6.89359473644465e-05	0.00808953065410889	0.000385348699016658	0.00199966762070187	0.000447762330034285	0.00803561314260286	0.00758429386790091	0.00800581605676786	0.00172470107601351	6.89359473644465e-05	0.00175678245607741	0.519843827071673	0.0453602821416956	0.6459079493827	NA	0.212067355043873	0.0223139033486639	0.602793283525562	0.0453602821416956	0.136447759612059	0.0279064105935244	0.6459079493827	0.44565768554836	0.636171449321903	0.212067355043873	0.0223139033486639	0.18809184771546
Cluster_representative_26238	459	5	0	9.02696904415276e-05	0	0.00187823505052114	0.00538563548155263	0.000834710879516152	4.60278007916782e-05	0	0.0013656823308034	0.00525653196187637	0.0104589417757832	4.60278007916782e-05	0.00138137967326992	0.00526260763158087	0.0104165325127896	0.0013656823308034	0.00525653196187637	0.0104589417757832	0.0052833633516755	0.0091965252617801	0.00561703805464772	0.713322956747879	0.0194003527336859	NA	0.312345554981214	0.487719705633619	0.960095825303815	0.0194003527336859	0.287485989893372	0.479734614914735	0.955600360829193	0.312345554981214	0.487719705633619	0.960095825303815	0.31257136329927	0.852501577888768	0.446296580105785
Cluster_representative_52154	1983	28	4.61653224192314e-05	0.000779599993145123	0.00347466685760394	0.00341012972771353	0.00352877347892229	0.000337834669146851	0.00043143269569501	0.00537327897144491	0.00262251647193779	0.004680195756696	0.00741498324582412	0.00533032556847505	0.00280840471176384	0.00468950668358748	0.00723835693978821	0.00512758643585002	0.00446439513967721	0.00473616141418105	0.00409773901362039	0.00491076697224965	0.00308447018323549	0.568081283330717	0.0429963655929	0.672375825009845	0.34103463465019	0.618078069039439	0.974106482858047	0.600937429046556	0.254073014599939	0.540636812914029	0.922811580612335	0.328651338066021	0.215633908131998	0.5975114450982	0.153325384611887	0.618393173811767	0.373213563696503
Cluster_representative_51356	930	34	0	0.00125569324383118	0.00171202488018815	0.00147541644967713	0.00268584835684005	0.000821726381442667	0.000647648235415114	0.00431211426890864	0.00113967652812118	0.00283440088773404	0.00480204301693362	0.0045554301082413	0.00167884547341309	0.00321398940232782	0.00514431137945733	0.0042654524327067	0.00335907648626725	0.00573539429121698	0.00258451627171739	0.00372980936504476	0.00378141049466608	0.616160826887938	0.0305746428643217	0.801486605708452	0.352703853562097	0.526205278783403	0.914439918744482	0.674265870235789	0.186610758178963	0.386814779504802	0.79808574247959	0.626365387945184	0.345374650591047	0.77911272242338	0.194962544431562	0.692056267989419	0.536208149944263
Cluster_representative_11794	600	16	0	0.000632124318034544	0.00687972422394114	0.00358408908869822	0.00514160430148242	0.000706746687796387	0.000327862462312493	0.00551343145304954	0.00260195621143825	0.00484272374328939	0.0113015805732833	0.00565852662149755	0.00286821617072671	0.0050117976394618	0.0114430926828273	0.00695282051425925	0.00772342907595385	0.013157506967331	0.00480878776361551	0.00888066702942729	0.00800363691127713	0.572528596129382	0.0359916265253127	0.37609415456359	0.311270290994427	0.469141275237185	0.968732396180623	0.336236352283199	0.26501122025532	0.423986258537666	0.94149872578415	0.247513056666747	0.221762224576465	0.711705609179076	0.0927346122237472	0.758417033187015	0.634644159017354
Cluster_representative_35678	1332	15	0	0.00043165758920662	0.0033575408204323	0.00136151087704784	0.0022020069539891	0.000239328036257854	0.000223315765917347	0.00404279618721951	0.00104295394210472	0.00195415847553935	0.00363004244248887	0.00410818239811101	0.0011800324649926	0.00203713363336083	0.00361373432112778	0.00423140096427069	0.00410631453888525	0.00525504004218313	0.00193630588165511	0.00265400641718116	0.00262986261358607	0.55493056551884	0.0335263893405903	0.584750174761901	0.34728139849577	0.436584345243201	0.967035091180124	0.538823007057666	0.240203757332341	0.353585719644043	0.907161738268702	0.442377153887436	0.323048962546027	0.657769605196396	0.079815367809831	0.698410881197877	0.535843625892312
Cluster_representative_45012	1032	6	8.24355327658059e-05	0.000360768714126069	0.00131723665471553	0.00131182065538385	0.0019002408398733	0.000170767733979972	0.000236087425867256	0.00270014711521707	0.00103351087426894	0.00213446618909785	0.00381512559130282	0.00258437480158216	0.00106659975576307	0.00209120415607605	0.00362506253348603	0.00236851143415489	0.0017816931074912	0.00121957621904096	0.00203986085314405	0.00283660599448139	0.00177731904478748	0.589328785038046	0.0613556709685283	0.740815568975246	0.32547580153141	0.535556856612214	0.966815867435269	0.675355647366953	0.215924548795107	0.459400090749164	0.926685892561019	0.444997969571244	0.0970730365794169	0.389950228012141	0.212676322920168	0.738668607439983	0.417378500521018
Cluster_representative_22719	1851	20	0	0.000610642535291317	0.00359168523469186	0.00320578582778024	0.00413965614368996	0.000403988975188547	0.000324773835073909	0.00491628934792926	0.00247569465689179	0.00445628374928802	0.00684341479822535	0.00488858443411069	0.00261273667431474	0.00443969515743883	0.00663437739458288	0.00506972278998792	0.0046007803153182	0.00535646282577588	0.00419964858892078	0.00450585204493374	0.00374323703655694	0.540794218995449	0.0598957345927327	0.634715841511171	0.352548219374301	0.53552597000232	0.97048337802837	0.57018971170254	0.269649253101154	0.465019724268454	0.923532273630655	0.32960130720596	0.159779336492064	0.627023061687949	0.125469451081167	0.599434827534171	0.393086107758515
Cluster_representative_32483	228	1	0	0	0	0	0	0.000212792638609226	0	0	0	0	0.00427713203604545	0	0	0	0.00427713203604545	0	0	0.00427713203604545	0	0.00427713203604545	0.00427713203604545	0.975124378109453	NA	NA	NA	NA	0.975124378109453	NA	NA	NA	0.975124378109453	NA	NA	0.975124378109453	NA	0.975124378109453	0.975124378109453
NODE_935445_length_400_cov_0.904762_1_len_294_N	294	11	0.000165920026547204	0.000236410893498841	3.13489451079971e-05	0.00173707364293188	0.00179890721750779	0.000160752131947901	0.000198762424854874	9.86344858276007e-05	0.00148544070283498	0.00159043659846454	0.00680036370100526	0.000135941100096182	0.00151551325805781	0.0016199995742569	0.00682045094351952	0.00148811545596066	0.00159755628453272	0.00689886306206946	0.0017637442291651	0.00547983861579215	0.00541171379741914	0.759330099591448	-0.0120899871789286	0	0.359451486064977	0.382299412013061	0.975981272998177	0.0151623077296327	0.348905551984475	0.37181523274775	0.970884401285511	0.405818083215102	0.427170053307035	0.986077338010078	-0.00240749252897299	0.826835614336296	0.818942813421669
Cluster_representative_745	465	11	0	0.000676568480751155	0.00202346095815898	0.0040442255925437	0.00582980857690884	0.0015427048585479	0.000356006567198087	0.00743453956364199	0.00323443769257955	0.00747006491417082	0.0207038732818173	0.00761522626512816	0.00336663988159194	0.00752873863841438	0.0204804549988001	0.00784399800985698	0.00487995391630413	0.0136789748481185	0.00721309552244469	0.0176965390949373	0.0136947811132552	0.753543431500829	0.0497808985996827	0.863914843626998	0.374817823539781	0.609788626746094	0.9627435688591	0.822721653637911	0.298886391278862	0.567897268709656	0.945819725698744	0.613227429234565	0.195354129387399	0.869647913812876	0.315548079272767	0.842146240541182	0.730827627893926
Cluster_representative_42618	1032	16	7.25529402684344e-05	0.00155911920977398	0.00398430712075832	0.00366180907231048	0.00484111092956569	0.000440715052913432	0.00799077500686421	0.00582018216941145	0.00928124262432473	0.00752070030150021	0.0113652076043592	0.00462949562905474	0.0033351877672546	0.00608562217037237	0.0085812342153539	0.00577783748362082	0.00554930143960746	0.00870389996975682	0.0055458144560997	0.00602723934753198	0.00532141990631213	0.641512991349978	0.89790275982988	0.651483412121704	0.798822088607418	0.673324047439175	0.977419330510733	0.40129262724197	0.217296199430755	0.474151536181547	0.883476303495526	0.338323705474217	0.204817205699652	0.745802330619191	0.233393032783127	0.659668059564965	0.50372024051194
Cluster_representative_42614	522	3	0	0	0.00162573416419295	0.000875233942739278	0.00142568366070128	0.000223658176839263	0	0.00116547293615458	0.000671742051052396	0.00108506764665003	0.00179672068727541	0.00116547293615458	0.000671742051052396	0.00108506764665003	0.00179672068727541	0.00183721498720697	0.00208113298054316	0.00296219362342999	0.00119960430973269	0.00120842485374505	0.00139142094355874	0.484254114868684	NA	0.302543150612754	0.348534201954397	0.343043880672854	0.937759336099585	0.302543150612754	0.348534201954397	0.343043880672854	0.937759336099585	0.319358887134291	0.2668854288932	0.687833987892601	0.0409680989086849	0.545320457381795	0.407317445818323
Cluster_representative_11220	507	6	0	0.000363807621056081	0.0048064545902497	0.00267150416449289	0.00363617209295419	0.00202719905071229	0.000187972217028662	0.00420686267262814	0.00202552786663277	0.00417271786931293	0.00417416644382743	0.00426360993002279	0.00211156411712381	0.00417106680577999	0.00412593169888415	0.00442914684112377	0.00467850351834134	0.00461600834996503	0.00371207846495007	0.00333792365733012	0.00313526510314241	0.367124819959735	0.0322835288988278	0.428736452282743	0.340541246432222	0.564292122444296	0.757173189187266	0.39367551251597	0.281264594114384	0.520508793042183	0.710246455071588	0.155824019502899	0.0977214562192917	0.259787556383669	0.150384842749826	0.296163768622033	0.0968273882182711
Cluster_representative_29044	2601	34	0	0.000537782304917654	0.00360985639955745	0.00250873028028052	0.00410222246986163	0.00174388726877828	0.000279898230087459	0.00401756512436442	0.00183383212604726	0.00392455888465782	0.00684998631827062	0.00409496479429231	0.00199057798243566	0.00397314400807738	0.00678407066421934	0.00451459034004046	0.00473166940340115	0.0056659660167189	0.00378217947269721	0.00535655789045026	0.00449535440032488	0.498254448548472	0.0393252848551142	0.550740773601208	0.315986931233456	0.477365152310704	0.872708704240263	0.493568453841627	0.234766833532821	0.41607895845882	0.831836246508313	0.322354165164059	0.185057300931083	0.527552437436253	0.12603925886314	0.6030456838112	0.349760973437666
Cluster_representative_10212	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cluster_representative_45495	396	1	0	0	0.000520767844419297	0	0.00110675822885125	5.61106600432443e-05	0	0.00223186219036841	0	0.00170905483405483	0.00249692437192437	0.00223186219036841	0	0.00170905483405483	0.00249692437192437	0.00223186219036841	0.000919932131031716	0.000315136012750121	0.00170905483405483	0.00249692437192437	0.000826213716838717	0.803081636226086	NA	0.883333333333333	NA	0.676207513416816	0.98876404494382	0.883333333333333	NA	0.676207513416816	0.98876404494382	0.883333333333333	0.115409703406459	0.0847150418826259	0.676207513416816	0.98876404494382	0.296266289705344
Cluster_representative_42433	420	5	0	0.000140690487486527	0	0.00314770155900896	0.00476050828198484	0.000634360066732489	7.23493817416469e-05	0	0.00232838602185038	0.00446760435325068	0.00919571548404593	7.23493817416469e-05	0.00240073540359203	0.00453995373499233	0.00926806486578758	0.00232838602185038	0.00446760435325068	0.00919571548404593	0.00461332443964627	0.00701739641900886	0.00503590727537524	0.666046390539744	0.0277008310249307	NA	0.324059342078625	0.467219128466351	0.965507846135895	0.0277008310249307	0.315128180811736	0.460214899141516	0.958187034432611	0.324059342078625	0.467219128466351	0.965507846135895	0.142894679915448	0.730522447364059	0.464359840867469
Cluster_representative_23530	747	6	0	0.000232810951200399	0	0.00118418030423865	0.00125441592748243	0.000391515350420482	0.000119039401632408	0	0.00088838268350576	0.000999957784210545	0.0038098872922164	0.000119039401632408	0.000981277802160815	0.00109183910714014	0.0038602157476326	0.00088838268350576	0.000999957784210545	0.0038098872922164	0.00122394131169033	0.00300237392026799	0.00290137751516139	0.689931857469657	0.0221265059811199	NA	0.333519030579475	0.372765557061602	0.948618512781159	0.0221265059811199	0.277986696367339	0.318934965345615	0.919133237306261	0.333519030579475	0.372765557061602	0.948618512781159	0.0037936425426901	0.737591703015044	0.71635347876966
Cluster_representative_149	483	7	0	0.00169731252693152	0.00346821540850749	0.000185571448705597	0.00484031817833006	0.00518016215632745	0.00531745828725813	0.00424048973384085	0.00611720674958397	0.00393005525457044	0.00504998583930442	0.00950856896275763	0.0010579937405333	0.004898014566066	0.00523097429322973	0.0103576964834248	0.0068098621776603	0.00665098275805745	0.00503661438514088	0.00520342846525757	0.0057692789314495	0.548842731601072	0.840401895488426	0.591059567857257	0.984832011054864	0.38419209593796	0.487111219598889	0.728375113244121	0.110162988919	0.332624411679477	0.342620103088611	0.823619717807905	0.389963161509081	0.349842130145525	0.50106467929497	0.484404019305814	0.131565620788946
Cluster_representative_46009	1314	12	0	0.00021890284855967	0.00227074616933131	0.00211600652398094	0.00369967777857033	0.000381022620222311	0.000112145805215134	0.00212967510519967	0.00166279938487286	0.00313476231180892	0.00443624638714845	0.00219657686775164	0.00173736076284986	0.00317573174539164	0.00444392482140607	0.00356231493377122	0.00380511253776804	0.00588766451965534	0.0032980192491676	0.00289261766405581	0.00355651800482113	0.52823818565715	0.0240256952110748	0.46687967479471	0.363721642180324	0.409895007887308	0.957055741839981	0.433288892721674	0.328029784467285	0.383042879359015	0.932500493044776	0.384283425964778	0.215473407337945	0.77480299865074	0.118306495024384	0.568378985022497	0.426306798776086
